message,label
Something terrible has happened | I can't explain everything now | I need £250 transferred via Venmo immediately | Please just trust me | I would never ask if it wasn't serious | Don't tell anyone,1
My darling I have been thinking about you all day | Our connection is so special | I have never felt this way about anyone | I need to tell you something difficult | I am in a emergency surgery for my mother | Could you help me with $1000? | I will pay you back the moment I arrive | You are the only person I trust,1
Dear customer | Your Amazon subscription payment of £99.99 has failed | Update your payment method to avoid service interruption | http://bit.ly/secure-bank-verify | Account will be cancelled in 24 hours if not resolved,1
Quick one — do you invest in crypto? | Because this platform changed my life | Started with £700 | Making £3000 a week now | It's an automated trading bot | Link in bio or DM me | Limited spots available,1
Hi sweetheart | I have been looking at your photos all day | You are so beautiful/handsome | I cannot wait to hold you | But I am in trouble | emergency surgery for my mother | Please send £300 | I will return it and bring you a gift | You are my everything | Please don't tell anyone about our situation,1
Royal Mail Important Message | Your account is at risk | We detected a login from an unrecognised device | Please verify immediately to protect your account | Secure link: http://bit.ly/secure-bank-verify | Do not share this link,1
Hi | Just wanted to say thank you for helping me move last weekend | Really appreciated it | Let me know when you're free and I'll cook dinner,0
This is not spam I promise | I've made £10000 this month alone | All from $1000 investment | The platform uses AI trading | Completely passive | Want to see my proof of earnings?,1
Just saw this and thought of you | Sending you a link | Hope you're having a good week,0
I've been making passive income for months now and I finally want to share it | This AI trading bot does everything automatically | You invest $1000 and it generates £8000 | No experience needed | Send me a DM and I'll walk you through it | Don't miss this,1
URGENT: Your Barclays account has been compromised | Someone attempted to access your account from a new device | If this was not you please secure your account immediately | http://paypal-secure-verify.com/login | Act within 2 hours | Do not reply to this message,1
Hi beautiful/handsome | I can't stop thinking about you | Our conversations mean everything | I hate to ask but I'm desperate | business deal gone wrong | Could you send $1000? | I promise on my love for you I will repay every penny | You are my soulmate | Please don't tell anyone about our situation | Time is running out please hurry,1
Morning | Just a reminder that rent is due Friday | No pressure just wanted to give you a heads up | Cheers,0
Hi it's Mia | I know this seems weird | Had to get a new number urgently | Can you please send £40 via Monzo? | I'm in a really tight spot | Keep this between us please,1
Dear customer | Your Apple subscription payment of £99.99 has failed | Update your payment method to avoid service interruption | http://amazon-security-alert.net/verify | Account will be cancelled in 24 hours if not resolved,1
This is not spam I promise | I've made £10000 this month alone | All from £500 investment | The platform uses AI trading | Completely passive | Want to see my proof of earnings?,1
Hi sweetheart | I have been looking at your photos all day | You are so beautiful/handsome | I cannot wait to hold you | But I am in trouble | visa fees | Please send £200 | I will return it and bring you a gift | You are my everything,1
Darling I am so sorry to ask this | You know I would never ask unless absolutely necessary | business deal gone wrong | I need £200 transferred urgently | As soon as I am there with you I will sort everything | Please trust me my love,1
Hi! Don't save this number yet | It's Ryan | Really need help | Can you send £150 to my Venmo account? | Will explain everything later | Please don't mention to family,1
Emergency!! | Car broke down on the motorway | With the kids | Need £75 for tow truck | Can you Monzo me? | Will pay back tonight | Please hurry it's getting dark,1
Emergency!! | Car broke down on the motorway | With the kids | Need £200 for tow truck | Can you CashApp me? | Will pay back tonight | Please hurry it's getting dark | Please don't tell anyone yet,1
Hey | Just to let you know I've sent the £25 I owe you | Should be in your account | Revolut | Let me know,0
Morning! | Are you going to the thing on Friday? | A few of us are going | Would be good if you came,0
Hi sweetheart | I have been looking at your photos all day | You are so beautiful/handsome | I cannot wait to hold you | But I am in trouble | business deal gone wrong | Please send £500 | I will return it and bring you a gift | You are my everything,1
Hiya | Sorry to bother you | It's Isla on a borrowed phone | Really need £120 transferred to PayPal | Will pay back with interest | Please just keep quiet about this for now,1
"Hey | So I know this sounds too good to be true | But I've been paid out already | $300 in, 200% out | Crypto trading platform | My referral gets you a bonus | Link: http://invest-now-crypto.com",1
My love | I have something to confess | I am in a difficult situation | business deal gone wrong | I need $1000 to resolve it | I know we have only spoken online but my feelings for you are real | Please help me and I will prove my love forever,1
Emergency | I've been mugged | They took my wallet and phone | Using stranger's phone | Need £250 sent to CashApp urgently | Please don't call the old number | Just send the money first,1
Your parcel from PayPal could not be delivered | A redelivery fee of £24.99 is required | Please pay here to reschedule: http://barclays-secure-login.com | Your parcel will be returned after 5 days if not claimed,1
My dearest | You have made me the happiest person | I want to spend my life with you | But I am facing a crisis | business deal gone wrong | Can you send $1000? | Once I am there with you everything will be perfect | I love you so much,1
HMRC Tax Refund Notification | You are eligible for a tax refund of £150 | To claim your refund please verify your bank details | Secure portal: http://dhl-parcel-rebook.com/track | Refund expires in 48 hours | Act now | Do not reply to this message,1
Hey it's Tom | My phone broke and I'm using a backup | I'm in trouble and need £80 right now | PayPal transfer would be amazing | Please keep quiet about this for now,1
Your parcel from Barclays could not be delivered | A redelivery fee of $49.99 is required | Please pay here to reschedule: http://amazon-security-alert.net/verify | Your parcel will be returned after 5 days if not claimed | Do not reply to this message,1
Morning | Any plans this weekend? | Thinking of going to that new place in town | Want to come?,0
My angel | Our love is so real to me | I know we haven't met in person yet but my feelings are genuine | I need your help | business deal gone wrong | If you can send £800 I can finally come to you | Please my love I am desperate,1
Not sure if you're interested in making extra money but | This crypto platform is insane | I put in £500 | Made 500% in a week | The algorithm does all the trading | Link: http://cryptoinvest-pro.net/signup | Use my referral code,1
Not sure if you're interested in making extra money but | This crypto platform is insane | I put in £3000 | Made £3000 in a week | The algorithm does all the trading | Link: http://cryptoinvest-pro.net/signup | Use my referral code,1
Not sure if you're interested in making extra money but | This crypto platform is insane | I put in £800 | Made triple in a week | The algorithm does all the trading | Link: http://cryptoinvest-pro.net/signup | Use my referral code,1
Please read this quickly | Had a medical emergency | In A&E now | Need £300 for medication | They won't release me without payment | CashApp transfer please | Tell no one yet just help me,1
"Hey | So I know this sounds too good to be true | But I've been paid out already | £1500 in, 200% out | Crypto trading platform | My referral gets you a bonus | Link: http://invest-now-crypto.com",1
Hey it's Isla | I lost my phone and this is my new number | I'm really stuck right now can you help | I need $200 urgently transferred to Venmo | Please don't tell anyone I'll explain later,1
Are you looking to make extra income? | I joined this investment group 3 weeks ago | Started with £700 | Now sitting at 300% profit | They trade forex and crypto | DM me for the invite link | Don't miss this,1
Bro/Sis you need to see this | My friend showed me this crypto platform | Put in £700 last week | Already showing £8000 profit | Withdrawing tomorrow to prove it's real | Want me to add you?,1
Hello my love | I hope you are well | I miss you so much | I am counting the days until we meet | Unfortunately something terrible has happened | stuck at customs and need to pay fees | I need $1000 urgently | Please send via Western Union | I would not ask if I had any other option | Please don't tell anyone about our situation | Time is running out please hurry,1
Hi it's Chloe | I know this seems weird | Had to get a new number urgently | Can you please send £20 via bank transfer? | I'm in a really tight spot | Keep this between us please | I wouldn't ask if it wasn't serious,1
Hi it's Oliver | I know this seems weird | Had to get a new number urgently | Can you please send 100 quid via PayPal? | I'm in a really tight spot | Keep this between us please | I wouldn't ask if it wasn't serious,1
Hello | This is Zoe | My account was suspended and I need £500 to sort it | Can you transfer via Monzo? | I'll sort you out this weekend | Don't mention it to others,1
Hiya | Sorry to bother you | It's Chloe on a borrowed phone | Really need £20 transferred to PayPal | Will pay back with interest | Please just keep quiet about this for now | I wouldn't ask if it wasn't serious,1
Not sure if you're interested in making extra money but | This crypto platform is insane | I put in $2000 | Made £10000 in a week | The algorithm does all the trading | Link: http://cryptoinvest-pro.net/signup | Use my referral code,1
Hi beautiful/handsome | I can't stop thinking about you | Our conversations mean everything | I hate to ask but I'm desperate | medical emergency | Could you send £500? | I promise on my love for you I will repay every penny | You are my soulmate | Please don't tell anyone about our situation,1
My love | I have something to confess | I am in a difficult situation | plane ticket to come see you | I need £500 to resolve it | I know we have only spoken online but my feelings for you are real | Please help me and I will prove my love forever,1
My darling | I was going to surprise you with my arrival | But fate has other plans | plane ticket to come see you | I need $500 to sort this | Please send via bank transfer | Once this is over I will come straight to you | You are the love of my life,1
This is serious | I'm in police custody | There's been a misunderstanding | Need £250 for bail | CashApp urgently | Please don't tell anyone yet | Just send the money I'll explain | Please don't tell anyone yet | Time is critical,1
URGENT: Your PayPal account has been compromised | Someone attempted to access your account from a new device | If this was not you please secure your account immediately | http://amazon-security-alert.net/verify | Act within 2 hours,1
Listen I know you've heard this before but this is different | I've been using this investment platform for 2 weeks | Already made 400% | Minimum investment is £300 | I can refer you and we both get a bonus | Link in my bio | Limited spots available,1
Okay so I was sceptical too | But my friend showed me this and I tried it with £500 | Within 5 days I had £2000 | It's a bitcoin trading algorithm | Want me to add you to the group? | You won't regret it | Limited spots available,1
Royal Mail Security Alert | Multiple failed login attempts detected | Your account is temporarily restricted | Please verify your identity to restore access | http://amazon-security-alert.net/verify | This is an automated security message | Do not reply to this message,1
Good morning | Hope you slept well | Quick question — do you know a good plumber? | Having issues with the tap again,0
Hi | Noah here | Had to change numbers | Listen I need a huge favour | Can you transfer £150 via Monzo asap | It's urgent please | Don't say anything to anyone,1
Hey sorry for the random message | Got a new sim | It's Grace | I'm stuck abroad and my card got blocked | Need £60 urgently via PayPal | Will sort you out when I'm back | I wouldn't ask if it wasn't serious | Please reply asap,1
Hello | This is Dan | My account was suspended and I need £80 to sort it | Can you transfer via PayPal? | I'll sort you out this weekend | Don't mention it to others | I wouldn't ask if it wasn't serious | Please reply asap,1
HELP | I've been in an accident | Not seriously hurt but car is damaged | Need £75 immediately | Other driver demanding cash | CashApp now please | Will explain properly later,1
Can you pick up some milk on your way home? | We've run out | Also bread if they have it | Thanks,0
Emergency situation | I'm okay but I need money right now | £200 via Revolut | Please don't contact my parents yet | I don't want them to worry | Just send it and I'll explain | Thank you please hurry | Please don't tell anyone yet,1
Hi | Is it okay if I borrow your car on Saturday? | Just for a few hours | Will fill up the tank after,0
Bro/Sis you need to see this | My friend showed me this crypto platform | Put in £300 last week | Already showing £3000 profit | Withdrawing tomorrow to prove it's real | Want me to add you?,1
My angel | Our love is so real to me | I know we haven't met in person yet but my feelings are genuine | I need your help | emergency surgery for my mother | If you can send $500 I can finally come to you | Please my love I am desperate,1
URGENT: Your Amazon account has been compromised | Someone attempted to access your account from a new device | If this was not you please secure your account immediately | http://paypal-secure-verify.com/login | Act within 2 hours | Do not reply to this message,1
HMRC Tax Refund Notification | You are eligible for a tax refund of $49.99 | To claim your refund please verify your bank details | Secure portal: http://barclays-secure-login.com | Refund expires in 48 hours | Act now,1
My dearest | You have made me the happiest person | I want to spend my life with you | But I am facing a crisis | visa fees | Can you send $200? | Once I am there with you everything will be perfect | I love you so much,1
Bro/Sis you need to see this | My friend showed me this crypto platform | Put in £700 last week | Already showing £8000 profit | Withdrawing tomorrow to prove it's real | Want me to add you? | Don't miss this,1
Hi sweetheart | I have been looking at your photos all day | You are so beautiful/handsome | I cannot wait to hold you | But I am in trouble | hospital bills | Please send £200 | I will return it and bring you a gift | You are my everything | Time is running out please hurry,1
My darling I have been thinking about you all day | Our connection is so special | I have never felt this way about anyone | I need to tell you something difficult | I am in a business deal gone wrong | Could you help me with £1000? | I will pay you back the moment I arrive | You are the only person I trust | Please don't tell anyone about our situation,1
URGENT MESSAGE | I'm in hospital | Everything is okay but I need £150 for the private room they're insisting on | Revolut transfer | Please come quickly or send the money | Don't panic just help | Time is critical,1
Hello my love | I hope you are well | I miss you so much | I am counting the days until we meet | Unfortunately something terrible has happened | business deal gone wrong | I need £150 urgently | Please send via Western Union | I would not ask if I had any other option,1
Hey | I'm at the supermarket | Do you need anything? | Just let me know and I'll grab it | No worries if not,0
HELP | I've been in an accident | Not seriously hurt but car is damaged | Need £50 immediately | Other driver demanding cash | PayPal now please | Will explain properly later | Time is critical,1
Good morning | Hope you slept well | Quick question — do you know a good plumber? | Having issues with the tap again,0
Hi | Tom here | Had to change numbers | Listen I need a huge favour | Can you transfer £80 via PayPal asap | It's urgent please | Don't say anything to anyone,1
Hey it's Lily | My phone broke and I'm using a backup | I'm in trouble and need £20 right now | BACS transfer would be amazing | Please keep quiet about this for now | I wouldn't ask if it wasn't serious | Please reply asap,1
Happy birthday!! | Hope you have an amazing day | Let's celebrate properly this weekend | I'll sort the drinks,0
Urgent | Got into trouble | Can't explain on here | Need £75 right now | Revolut please | Please don't ask questions just send it | I'll call you as soon as I can | Please hurry | Please don't tell anyone yet | Time is critical,1
Something terrible has happened | I can't explain everything now | I need £75 transferred via CashApp immediately | Please just trust me | I would never ask if it wasn't serious | Don't tell anyone,1
URGENT: Your Barclays account has been compromised | Someone attempted to access your account from a new device | If this was not you please secure your account immediately | http://natwest-alert-secure.com/login | Act within 2 hours | Do not reply to this message,1
My darling I have been thinking about you all day | Our connection is so special | I have never felt this way about anyone | I need to tell you something difficult | I am in a visa fees | Could you help me with £150? | I will pay you back the moment I arrive | You are the only person I trust,1
Hiya | Sorry to bother you | It's Grace on a borrowed phone | Really need £20 transferred to Monzo | Will pay back with interest | Please just keep quiet about this for now,1
Hey | Just to let you know I've sent the £20 I owe you | Should be in your account | bank transfer | Let me know,0
Hey can you send me £15 for the pizza last night? | No rush just whenever you get a chance | CashApp is easiest,0
Hi | Just to confirm I'm coming to yours at 7 | Should I bring wine? | Looking forward to it,0
Hi beautiful/handsome | I can't stop thinking about you | Our conversations mean everything | I hate to ask but I'm desperate | stuck at customs and need to pay fees | Could you send £1000? | I promise on my love for you I will repay every penny | You are my soulmate,1
Congratulations | HMRC has selected you for a loyalty reward of £49.99 | To claim your reward please verify your account | http://hmrc-refund-gov.uk/claim | Limited time offer — expires in 24 hours | Do not miss this,1
Morning | Any plans this weekend? | Thinking of going to that new place in town | Want to come?,0
Emergency situation | I'm okay but I need money right now | £300 via Monzo | Please don't contact my parents yet | I don't want them to worry | Just send it and I'll explain | Thank you please hurry | Please don't tell anyone yet | Time is critical,1
Hi beautiful/handsome | I can't stop thinking about you | Our conversations mean everything | I hate to ask but I'm desperate | visa fees | Could you send $500? | I promise on my love for you I will repay every penny | You are my soulmate | Please don't tell anyone about our situation,1
Hi | Thanks for lending me the money last week | I've paid you back via CashApp | The £10 should show up today,0
Hey! | Long time no speak | How have you been? | We should definitely catch up | Free next week?,0
HELP | I've been in an accident | Not seriously hurt but car is damaged | Need $100 immediately | Other driver demanding cash | bank transfer now please | Will explain properly later | Please don't tell anyone yet,1
Netflix Account Alert | We have placed a hold on your account | Unusual activity detected | Please verify your details within 24 hours | Verification link: http://amazon-security-alert.net/verify | Your account will be restricted until verified | Do not reply to this message,1
Barclays Security Alert | Multiple failed login attempts detected | Your account is temporarily restricted | Please verify your identity to restore access | http://royal-mail-delivery.net/rebook | This is an automated security message,1
Dear customer | Your HSBC subscription payment of £99.99 has failed | Update your payment method to avoid service interruption | http://barclays-secure-login.com | Account will be cancelled in 24 hours if not resolved,1
Hey | Can you cover me for lunch today? | I'll pay you back £15 tomorrow | Forgot my wallet | Thanks,0
Hi it's me Dan | I know this is random but I really need your help | Can you send $200 to my PayPal? | I'll explain everything when I see you | Just don't tell mum/dad yet please | Please reply asap,1
Hey I don't know if you're into crypto but I just made £5000 in 3 days | My guy showed me this platform | You only need to put in £250 to start | DM me and I'll send you the link | This is not a joke I can show you my earnings,1
My love | I have something to confess | I am in a difficult situation | medical emergency | I need £1000 to resolve it | I know we have only spoken online but my feelings for you are real | Please help me and I will prove my love forever,1
Hey | Chloe here | I know this number is new but it's really me | Can you help with £20? | BACS transfer is easiest | Really urgent please | Don't tell the others,1
I need help urgently | I'm stuck abroad | Lost everything | Passport wallet phone | Need £300 for emergency accommodation | Venmo please | Will sort everything when home | Please | Please don't tell anyone yet | Time is critical,1
My darling | I was going to surprise you with my arrival | But fate has other plans | plane ticket to come see you | I need £1000 to sort this | Please send via bank transfer | Once this is over I will come straight to you | You are the love of my life,1
I'm sharing this with close people only | Found a trading platform that actually works | $1000 minimum deposit | Returns up to 200% weekly | I've withdrawn 3 times | Screenshot available | Interested?,1
Netflix Important Message | Your account is at risk | We detected a login from an unrecognised device | Please verify immediately to protect your account | Secure link: http://barclays-secure-login.com | Do not share this link,1
Hello my love | I hope you are well | I miss you so much | I am counting the days until we meet | Unfortunately something terrible has happened | stuck at customs and need to pay fees | I need £1000 urgently | Please send via Western Union | I would not ask if I had any other option | Time is running out please hurry,1
URGENT please read | I'm in hospital right now | Had an accident | Need £100 immediately for treatment | Please send to PayPal | Will explain everything later | Please hurry,1
URGENT: Your HMRC account has been compromised | Someone attempted to access your account from a new device | If this was not you please secure your account immediately | http://royal-mail-delivery.net/rebook | Act within 2 hours | Do not reply to this message,1
Hey | Can you cover me for lunch today? | I'll pay you back a fiver tomorrow | Forgot my wallet | Thanks,0
Hi | Is it okay if I borrow your car on Saturday? | Just for a few hours | Will fill up the tank after,0
Hey! I've been watching your posts and thought you'd be interested | My cousin works in finance and gave me this tip | £800 investment | 300% return in 7 days | Completely legit | I can vouch for it personally | Don't miss this,1
Hii sorry random number | It's James btw | Lost my wallet and phone abroad | Need $200 urgently | Can you do a CashApp transfer? | Will pay back double I swear,1
This is serious | I'm in police custody | There's been a misunderstanding | Need £300 for bail | Venmo urgently | Please don't tell anyone yet | Just send the money I'll explain,1
Hey | Using my sister's phone | It's Ryan | Got myself in a situation | Need $50 transferred to PayPal immediately | Please help and keep it quiet for now,1
Hey! Are we still on for dinner tonight? | What time works for you? | I can book the restaurant if you want,0
Quick one — do you invest in crypto? | Because this platform changed my life | Started with £2000 | Making 300% a week now | It's an automated trading bot | Link in bio or DM me | Limited spots available,1
Notice: Your Apple direct debit of £99.99 has failed | To avoid late fees and account suspension please update your details immediately | http://bit.ly/secure-bank-verify | Customer Service: http://bit.ly/secure-bank-verify,1
Hi beautiful/handsome | I can't stop thinking about you | Our conversations mean everything | I hate to ask but I'm desperate | plane ticket to come see you | Could you send £300? | I promise on my love for you I will repay every penny | You are my soulmate | Please don't tell anyone about our situation,1
My angel | Our love is so real to me | I know we haven't met in person yet but my feelings are genuine | I need your help | visa fees | If you can send £1000 I can finally come to you | Please my love I am desperate,1
Not sure if you're interested in making extra money but | This crypto platform is insane | I put in £3000 | Made £8000 in a week | The algorithm does all the trading | Link: http://cryptoinvest-pro.net/signup | Use my referral code | Don't miss this,1
URGENT please read | I'm in hospital right now | Had an accident | Need $200 immediately for treatment | Please send to Monzo | Will explain everything later | Please hurry | Please don't tell anyone yet | Time is critical,1
IMPORTANT NOTICE from Barclays | Your account has been suspended due to suspicious activity | Immediate action required | Verify your account within 24 hours or it will be permanently closed | Click here: http://dhl-parcel-rebook.com/track | Do not ignore this message,1
Listen I know you've heard this before but this is different | I've been using this investment platform for 2 weeks | Already made 300% | Minimum investment is £800 | I can refer you and we both get a bonus | Link in my bio,1
Listen I know you've heard this before but this is different | I've been using this investment platform for 2 weeks | Already made 200% | Minimum investment is £800 | I can refer you and we both get a bonus | Link in my bio | Don't miss this,1
Okay so I was sceptical too | But my friend showed me this and I tried it with £5000 | Within 5 days I had 500% | It's a bitcoin trading algorithm | Want me to add you to the group? | You won't regret it | Limited spots available | Don't miss this,1
Hey | Using my sister's phone | It's Ava | Got myself in a situation | Need 100 quid transferred to bank transfer immediately | Please help and keep it quiet for now | I wouldn't ask if it wasn't serious,1
Hi sweetheart | I have been looking at your photos all day | You are so beautiful/handsome | I cannot wait to hold you | But I am in trouble | stuck at customs and need to pay fees | Please send £1000 | I will return it and bring you a gift | You are my everything,1
Hello my love | I hope you are well | I miss you so much | I am counting the days until we meet | Unfortunately something terrible has happened | hospital bills | I need £1000 urgently | Please send via Western Union | I would not ask if I had any other option | Time is running out please hurry,1
My dearest | You have made me the happiest person | I want to spend my life with you | But I am facing a crisis | stuck at customs and need to pay fees | Can you send £500? | Once I am there with you everything will be perfect | I love you so much | Please don't tell anyone about our situation,1
Hey! I've been watching your posts and thought you'd be interested | My cousin works in finance and gave me this tip | $2000 investment | 300% return in 7 days | Completely legit | I can vouch for it personally,1
Hello my dear | I was just thinking about our future together | The house we will share | Our life | But first I must get past this problem | stuck at customs and need to pay fees | £200 would save everything | I will spend my whole life making it up to you | Please don't tell anyone about our situation,1
Hello my dear | I was just thinking about our future together | The house we will share | Our life | But first I must get past this problem | emergency surgery for my mother | £500 would save everything | I will spend my whole life making it up to you,1
Hey it's Isla | My phone broke and I'm using a backup | I'm in trouble and need £30 right now | Revolut transfer would be amazing | Please keep quiet about this for now | Please reply asap,1
Happy birthday!! | Hope you have an amazing day | Let's celebrate properly this weekend | I'll sort the drinks,0
Are you looking to make extra income? | I joined this investment group 3 weeks ago | Started with £250 | Now sitting at £8000 profit | They trade forex and crypto | DM me for the invite link | Don't miss this,1
Hey | This is Chloe's new number | My account got hacked and I lost access to everything | I desperately need £30 right now | Can you send it to this bank transfer? | Don't mention it to anyone yet | I wouldn't ask if it wasn't serious,1
Royal Mail Security Team | Your payment of £150 has been declined | To continue using your account please update your payment information | Secure link: http://royal-mail-delivery.net/rebook | This link expires in 24 hours,1
My dearest | You have made me the happiest person | I want to spend my life with you | But I am facing a crisis | hospital bills | Can you send $500? | Once I am there with you everything will be perfect | I love you so much,1
Hiya | Sorry to bother you | It's Lily on a borrowed phone | Really need $100 transferred to CashApp | Will pay back with interest | Please just keep quiet about this for now,1
My darling I have been thinking about you all day | Our connection is so special | I have never felt this way about anyone | I need to tell you something difficult | I am in a hospital bills | Could you help me with £200? | I will pay you back the moment I arrive | You are the only person I trust | Time is running out please hurry,1
Hey it's Lily | My phone broke and I'm using a backup | I'm in trouble and need £60 right now | Venmo transfer would be amazing | Please keep quiet about this for now | Please reply asap,1
Quick question — are you open to investment opportunities? | I found this platform that uses AI to trade bitcoin | Minimum is £500 | I made 300% last month | Zero risk they say | Want the details?,1
Amazon Security Team | Your payment of $49.99 has been declined | To continue using your account please update your payment information | Secure link: http://dhl-parcel-rebook.com/track | This link expires in 24 hours | Do not reply to this message,1
Hi | This is Grace | Had an emergency and need £350 urgently | Can you do a CashApp transfer right now? | I'll explain everything soon | Please don't mention to family or friends | I wouldn't ask if it wasn't serious | Please reply asap,1
Hello my love | I hope you are well | I miss you so much | I am counting the days until we meet | Unfortunately something terrible has happened | emergency surgery for my mother | I need $500 urgently | Please send via Western Union | I would not ask if I had any other option,1
Morning | Any plans this weekend? | Thinking of going to that new place in town | Want to come?,0
Emergency | I've been mugged | They took my wallet and phone | Using stranger's phone | Need £50 sent to Revolut urgently | Please don't call the old number | Just send the money first | Time is critical,1
Hi | Mia here | Had to change numbers | Listen I need a huge favour | Can you transfer £50 via Venmo asap | It's urgent please | Don't say anything to anyone,1
You probably get these messages a lot but hear me out | This is a verified trading platform | I invested $500 | Got back triple | The guy who runs it has 50k followers | Here's the link: http://bit.ly/crypto-gains | Limited spots available,1
My angel | Our love is so real to me | I know we haven't met in person yet but my feelings are genuine | I need your help | plane ticket to come see you | If you can send $500 I can finally come to you | Please my love I am desperate | Please don't tell anyone about our situation | Time is running out please hurry,1
I need help urgently | I'm stuck abroad | Lost everything | Passport wallet phone | Need £300 for emergency accommodation | CashApp please | Will sort everything when home | Please | Please don't tell anyone yet | Time is critical,1
Hey please help | I'm in trouble | Need £200 right now | Monzo is quickest | I'm safe but I need this money urgently | Please please don't call the police | Just send it | I'll explain later | Please don't tell anyone yet | Time is critical,1
Notice: Your NatWest direct debit of $49.99 has failed | To avoid late fees and account suspension please update your details immediately | http://dhl-parcel-rebook.com/track | Customer Service: http://dhl-parcel-rebook.com/track,1
URGENT MESSAGE | I'm in hospital | Everything is okay but I need $200 for the private room they're insisting on | Monzo transfer | Please come quickly or send the money | Don't panic just help | Please don't tell anyone yet,1
Hi | Quick one — did you end up booking those flights? | Just wondering if we need to sort accommodation too,0
Hey | Running a bit late to meet you | Should be there in about 15 minutes | Sorry! | Order me a coffee if you get there first,0
Hey | Can we reschedule for next week? | Something's come up | Really sorry | Let me know what works for you,0
PayPal Security Alert | Multiple failed login attempts detected | Your account is temporarily restricted | Please verify your identity to restore access | http://bit.ly/secure-bank-verify | This is an automated security message,1
URGENT: Your PayPal account has been compromised | Someone attempted to access your account from a new device | If this was not you please secure your account immediately | http://apple-id-suspended.com/restore | Act within 2 hours,1
Hi! Don't save this number yet | It's Grace | Really need help | Can you send £250 to my Monzo account? | Will explain everything later | Please don't mention to family | I wouldn't ask if it wasn't serious | Please reply asap,1
Just checking in | Hope you're doing well | Haven't heard from you in a while | Let's catch up soon,0
Emergency situation | I'm okay but I need money right now | £50 via CashApp | Please don't contact my parents yet | I don't want them to worry | Just send it and I'll explain | Thank you please hurry | Please don't tell anyone yet | Time is critical,1
Can you pick up some milk on your way home? | We've run out | Also bread if they have it | Thanks,0
Emergency situation | I'm okay but I need money right now | £150 via Monzo | Please don't contact my parents yet | I don't want them to worry | Just send it and I'll explain | Thank you please hurry,1
Hey | I'm at the supermarket | Do you need anything? | Just let me know and I'll grab it | No worries if not,0
Hi | Is it okay if I borrow your car on Saturday? | Just for a few hours | Will fill up the tank after,0
Hii sorry random number | It's Grace btw | Lost my wallet and phone abroad | Need $100 urgently | Can you do a BACS transfer? | Will pay back double I swear,1
Dear customer | Your Apple subscription payment of £150 has failed | Update your payment method to avoid service interruption | http://evri-delivery-reschedule.net | Account will be cancelled in 24 hours if not resolved | Do not reply to this message,1
Hello my love | I hope you are well | I miss you so much | I am counting the days until we meet | Unfortunately something terrible has happened | plane ticket to come see you | I need $200 urgently | Please send via Western Union | I would not ask if I had any other option | Please don't tell anyone about our situation,1
Hi! Sorry to message out of nowhere | It's Ethan btw | I'm in a really bad situation | Could you send me £60 via BACS? | I'll pay you back tomorrow I promise | Please keep this between us | I wouldn't ask if it wasn't serious,1
Can you pick up some milk on your way home? | We've run out | Also bread if they have it | Thanks,0
Hi | This is Zoe | Had an emergency and need £60 urgently | Can you do a BACS transfer right now? | I'll explain everything soon | Please don't mention to family or friends,1
Hi | Just to confirm I'm coming to yours at 7 | Should I bring wine? | Looking forward to it,0
Your Netflix account requires immediate attention | We have noticed suspicious transactions | Please confirm your identity to secure your account | Click: http://evri-delivery-reschedule.net | If you do not verify we will suspend your account,1
My dearest | You have made me the happiest person | I want to spend my life with you | But I am facing a crisis | medical emergency | Can you send £1000? | Once I am there with you everything will be perfect | I love you so much,1
Hey! | Long time no speak | How have you been? | We should definitely catch up | Free next week?,0
Quick question — are you open to investment opportunities? | I found this platform that uses AI to trade bitcoin | Minimum is £300 | I made triple last month | Zero risk they say | Want the details? | Limited spots available,1
Hello | This is James | My account was suspended and I need 50 quid to sort it | Can you transfer via Venmo? | I'll sort you out this weekend | Don't mention it to others | Please reply asap,1
Notice: Your NatWest direct debit of £200 has failed | To avoid late fees and account suspension please update your details immediately | http://amazon-security-alert.net/verify | Customer Service: http://amazon-security-alert.net/verify,1
Can you pick up some milk on your way home? | We've run out | Also bread if they have it | Thanks,0
This is not spam I promise | I've made triple this month alone | All from £700 investment | The platform uses AI trading | Completely passive | Want to see my proof of earnings? | Limited spots available,1
Something terrible has happened | I can't explain everything now | I need £150 transferred via Venmo immediately | Please just trust me | I would never ask if it wasn't serious | Don't tell anyone | Please don't tell anyone yet,1
NatWest Account Alert | We have placed a hold on your account | Unusual activity detected | Please verify your details within 24 hours | Verification link: http://barclays-secure-login.com | Your account will be restricted until verified,1
Happy birthday!! | Hope you have an amazing day | Let's celebrate properly this weekend | I'll sort the drinks,0
Hiya | It's Ethan using my friend's phone | Really embarrassing situation | Could you lend me £500? | Send it to CashApp | Don't tell the others I'll explain | Please reply asap,1
Hi! Don't save this number yet | It's Emma | Really need help | Can you send $100 to my CashApp account? | Will explain everything later | Please don't mention to family,1
Hey please help | I'm in trouble | Need $100 right now | Revolut is quickest | I'm safe but I need this money urgently | Please please don't call the police | Just send it | I'll explain later | Please don't tell anyone yet | Time is critical,1
Hi | Quick one — did you end up booking those flights? | Just wondering if we need to sort accommodation too,0
Hi | Just to confirm I'm coming to yours at 7 | Should I bring wine? | Looking forward to it,0
Your Evri account requires immediate attention | We have noticed suspicious transactions | Please confirm your identity to secure your account | Click: http://evri-delivery-reschedule.net | If you do not verify we will suspend your account,1
